"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.688640198E1,3.352942765E-1,6.221338734E-2,9.849455833E0,9.855357577E0
1.688883172E1,3.329014480E-1,5.742774159E-2,9.847063065E0,9.852856049E0
1.689126151E1,3.329014480E-1,4.546362907E-2,9.844670296E0,9.850402202E0
1.689369125E1,3.329014480E-1,4.546362907E-2,9.837491989E0,9.843228076E0
1.689612104E1,3.376871049E-1,3.589234129E-2,9.844670296E0,9.850525573E0
1.689855078E1,3.329014480E-1,2.632104978E-2,9.851848602E0,9.857506635E0
1.690098052E1,3.257229924E-1,6.221338734E-2,9.856635094E0,9.862211788E0
1.690341031E1,3.113660514E-1,4.546362907E-2,9.842277527E0,9.847306366E0
1.690584005E1,3.089732230E-1,5.742774159E-2,9.844670296E0,9.849685052E0
1.690826979E1,3.257229924E-1,5.982056633E-2,9.835099220E0,9.840673282E0
1.691069958E1,3.352942765E-1,5.982056633E-2,9.827920914E0,9.833820734E0
1.691312932E1,3.329014480E-1,4.307080805E-2,9.839884758E0,9.845608692E0
1.691555906E1,3.305086195E-1,4.546362907E-2,9.844670296E0,9.850321625E0
1.691798886E1,3.137588799E-1,5.503492057E-2,9.844670296E0,9.849822674E0
1.692041860E1,3.233301640E-1,5.024927482E-2,9.849455833E0,9.854889528E0
1.692284839E1,3.185445070E-1,4.785645381E-2,9.859027863E0,9.864288684E0
1.692527813E1,3.257229924E-1,3.828516230E-2,9.851848602E0,9.857306027E0
1.692770787E1,3.281157911E-1,4.307080805E-2,9.849455833E0,9.855013713E0
1.693013766E1,3.400799036E-1,4.546362907E-2,9.849455833E0,9.855430051E0
1.693256740E1,3.329014480E-1,5.264209956E-2,9.832706451E0,9.838481119E0
1.693499714E1,3.305086195E-1,4.785645381E-2,9.835099220E0,9.840767392E0
1.693742693E1,3.305086195E-1,5.264209956E-2,9.837491989E0,9.843183214E0
1.693985667E1,3.352942765E-1,5.982056633E-2,9.825528145E0,9.831429402E0
1.694228641E1,3.305086195E-1,7.417750359E-2,9.835099220E0,9.840930592E0
1.694471620E1,3.233301640E-1,6.939185411E-2,9.842277527E0,9.847831464E0
1.694714594E1,3.185445070E-1,7.417750359E-2,9.837491989E0,9.842927488E0
1.694957568E1,3.041875660E-1,5.024927482E-2,9.832706451E0,9.837538880E0
1.695200547E1,3.281157911E-1,3.589234129E-2,9.835099220E0,9.840636408E0
1.695443521E1,3.185445070E-1,5.024927482E-2,9.839884758E0,9.845167731E0
1.695686495E1,3.185445070E-1,6.460621208E-2,9.844670296E0,9.850034406E0
1.695929474E1,3.137588799E-1,5.982056633E-2,9.839884758E0,9.845067556E0
1.696172448E1,3.233301640E-1,3.589234129E-2,9.851848602E0,9.857218245E0
1.696415427E1,3.185445070E-1,2.632104978E-2,9.849455833E0,9.854640715E0
1.696658401E1,3.137588799E-1,3.589234129E-2,9.842277527E0,9.847342779E0
1.696901375E1,3.185445070E-1,3.110669367E-2,9.847063065E0,9.852263153E0
1.697144354E1,3.185445070E-1,4.307080805E-2,9.854242325E0,9.859483632E0
1.697387328E1,3.233301640E-1,6.221338734E-2,9.849455833E0,9.854957794E0
1.697630302E1,3.257229924E-1,6.221338734E-2,9.851848602E0,9.857428004E0
1.697873281E1,3.305086195E-1,6.460621208E-2,9.837491989E0,9.843254469E0
1.698116255E1,3.137588799E-1,5.503492057E-2,9.839884758E0,9.845039641E0
1.698359229E1,3.161516786E-1,6.699903309E-2,9.842277527E0,9.847581818E0
1.698602209E1,3.161516786E-1,5.024927482E-2,9.842277527E0,9.847482104E0
1.698845183E1,3.209373355E-1,5.264209956E-2,9.842277527E0,9.847649409E0
1.699088162E1,3.376871049E-1,4.785645381E-2,9.835099220E0,9.841011101E0
1.699331136E1,3.352942765E-1,5.024927482E-2,9.842277527E0,9.848115259E0
1.699574110E1,3.281157911E-1,4.785645381E-2,9.832706451E0,9.838295908E0
1.699817089E1,3.281157911E-1,5.742774159E-2,9.842277527E0,9.847912715E0
1.700060063E1,3.209373355E-1,5.982056633E-2,9.832706451E0,9.838124589E0
1.700303037E1,3.281157911E-1,4.067798331E-2,9.832706451E0,9.838263609E0
1.700546016E1,3.329014480E-1,4.067798331E-2,9.847063065E0,9.852772659E0
1.700788990E1,3.329014480E-1,5.024927482E-2,9.847063065E0,9.852816824E0
1.701031964E1,3.233301640E-1,6.460621208E-2,9.842277527E0,9.847798905E0
1.701274943E1,3.305086195E-1,4.307080805E-2,9.842277527E0,9.847919474E0
1.701517917E1,3.352942765E-1,4.546362907E-2,9.837491989E0,9.843309293E0
1.701760891E1,3.448655605E-1,4.067798331E-2,9.837491989E0,9.843619029E0
1.702003870E1,3.472583890E-1,3.349951655E-2,9.832706451E0,9.838893574E0
1.702246844E1,3.305086195E-1,6.221338734E-2,9.844670296E0,9.850413173E0
1.702489818E1,3.352942765E-1,7.178468257E-2,9.842277527E0,9.848248687E0
1.702732797E1,3.185445070E-1,4.785645381E-2,9.839884758E0,9.845155809E0
1.702975771E1,3.257229924E-1,4.785645381E-2,9.844670296E0,9.850173549E0
1.703218750E1,3.209373355E-1,4.067798331E-2,9.844670296E0,9.849984198E0
1.703461724E1,3.329014480E-1,3.828516230E-2,9.839884758E0,9.845588920E0
1.703704698E1,3.257229924E-1,3.828516230E-2,9.847063065E0,9.852523140E0
1.703947672E1,3.113660514E-1,4.307080805E-2,9.854242325E0,9.859254318E0
1.704190651E1,3.089732230E-1,5.264209956E-2,9.854242325E0,9.859225499E0
1.704433625E1,3.185445070E-1,3.828516230E-2,9.844670296E0,9.849896933E0
1.704676604E1,3.352942765E-1,2.392822690E-2,9.844670296E0,9.850407506E0
1.704919578E1,3.305086195E-1,3.589234129E-2,9.839884758E0,9.845499289E0
1.705162552E1,3.257229924E-1,3.589234129E-2,9.844670296E0,9.850122688E0
1.705405531E1,3.329014480E-1,5.982056633E-2,9.837491989E0,9.843304857E0
1.705648505E1,3.329014480E-1,5.503492057E-2,9.839884758E0,9.845668300E0
1.705891479E1,3.209373355E-1,5.982056633E-2,9.835099220E0,9.840516041E0
1.706134458E1,3.305086195E-1,6.221338734E-2,9.849455833E0,9.855195922E0
1.706377432E1,3.352942765E-1,4.307080805E-2,9.854242325E0,9.860039003E0
1.706620406E1,3.257229924E-1,4.067798331E-2,9.854242325E0,9.859708006E0
1.706863386E1,3.233301640E-1,4.546362907E-2,9.842277527E0,9.847691925E0
1.707106360E1,3.352942765E-1,4.785645381E-2,9.835099220E0,9.840929284E0
1.707349339E1,3.281157911E-1,5.024927482E-2,9.842277527E0,9.847873470E0
1.707592313E1,3.185445070E-1,5.503492057E-2,9.844670296E0,9.849976278E0
1.707835287E1,3.137588799E-1,6.460621208E-2,9.839884758E0,9.845097798E0
1.708078266E1,3.089732230E-1,4.785645381E-2,9.849455833E0,9.854417025E0
1.708321240E1,3.161516786E-1,5.503492057E-2,9.839884758E0,9.845116189E0
1.708564214E1,3.376871049E-1,5.742774159E-2,9.849455833E0,9.855410227E0
1.708807193E1,3.161516786E-1,5.264209956E-2,9.851848602E0,9.857060614E0
1.709050167E1,3.137588799E-1,3.589234129E-2,9.839884758E0,9.844951241E0
1.709293141E1,3.352942765E-1,2.871387079E-2,9.837491989E0,9.843246181E0
1.709536120E1,3.305086195E-1,3.110669367E-2,9.835099220E0,9.840700191E0
1.709779094E1,3.257229924E-1,3.349951655E-2,9.849455833E0,9.854897153E0
1.710022068E1,3.233301640E-1,5.503492057E-2,9.847063065E0,9.852523648E0
1.710265047E1,3.089732230E-1,4.546362907E-2,9.839884758E0,9.844839432E0
1.710508021E1,3.065803945E-1,5.503492057E-2,9.835099220E0,9.840030338E0
1.710750995E1,3.041875660E-1,5.264209956E-2,9.842277527E0,9.847117760E0
1.710993974E1,3.089732230E-1,4.307080805E-2,9.837491989E0,9.842437106E0
1.711236948E1,3.209373355E-1,5.982056633E-2,9.844670296E0,9.850081853E0
1.711479927E1,3.329014480E-1,4.307080805E-2,9.849455833E0,9.855174209E0
1.711722901E1,3.113660514E-1,7.178468257E-2,9.847063065E0,9.852246082E0
1.711965875E1,3.185445070E-1,6.221338734E-2,9.851848602E0,9.857193413E0
1.712208854E1,3.257229924E-1,4.546362907E-2,9.839884758E0,9.845379346E0
1.712451828E1,3.424727321E-1,4.785645381E-2,9.835099220E0,9.841176479E0
1.712694802E1,3.400799036E-1,3.828516230E-2,9.835099220E0,9.841051609E0
1.712937781E1,3.137588799E-1,3.589234129E-2,9.837491989E0,9.842559704E0
1.713180755E1,3.209373355E-1,4.067798331E-2,9.832706451E0,9.838026816E0
1.713423729E1,3.209373355E-1,5.024927482E-2,9.842277527E0,9.847636908E0
1.713666709E1,3.329014480E-1,5.503492057E-2,9.854242325E0,9.860017445E0
1.713909682E1,3.448655605E-1,3.349951655E-2,9.844670296E0,9.850765844E0
1.714152656E1,3.233301640E-1,4.546362907E-2,9.847063065E0,9.852474833E0
1.714395636E1,3.209373355E-1,3.828516230E-2,9.847063065E0,9.852366088E0
1.714638610E1,3.185445070E-1,3.828516230E-2,9.837491989E0,9.842722438E0
1.714881584E1,3.233301640E-1,4.307080805E-2,9.849455833E0,9.854855539E0
1.715124563E1,3.352942765E-1,5.264209956E-2,9.851848602E0,9.857693154E0
1.715367537E1,3.329014480E-1,4.067798331E-2,9.844670296E0,9.850381277E0
1.715610516E1,3.281157911E-1,5.024927482E-2,9.839884758E0,9.845482061E0
1.715853490E1,3.281157911E-1,5.264209956E-2,9.851848602E0,9.857451600E0
1.716096464E1,3.185445070E-1,4.546362907E-2,9.842277527E0,9.847535959E0
1.716339438E1,3.209373355E-1,5.982056633E-2,9.835099220E0,9.840516041E0
1.716582417E1,3.281157911E-1,5.024927482E-2,9.842277527E0,9.847873470E0
1.716825391E1,3.233301640E-1,5.024927482E-2,9.847063065E0,9.852498078E0
1.717068370E1,3.329014480E-1,5.264209956E-2,9.837491989E0,9.843263849E0
1.717311344E1,3.305086195E-1,6.221338734E-2,9.842277527E0,9.848021800E0
1.717554318E1,3.233301640E-1,4.785645381E-2,9.844670296E0,9.850094714E0
1.717797297E1,3.329014480E-1,5.024927482E-2,9.849455833E0,9.855208196E0
1.718040271E1,3.352942765E-1,5.264209956E-2,9.847063065E0,9.852910455E0
1.718283245E1,3.257229924E-1,4.546362907E-2,9.849455833E0,9.854945085E0
1.718526224E1,3.113660514E-1,4.307080805E-2,9.844670296E0,9.849687160E0
1.718769198E1,3.257229924E-1,3.110669367E-2,9.839884758E0,9.845323517E0
1.719012172E1,3.281157911E-1,3.828516230E-2,9.847063065E0,9.852602536E0
1.719255151E1,3.496512175E-1,3.828516230E-2,9.851848602E0,9.858125715E0
1.719498125E1,3.305086195E-1,4.785645381E-2,9.844670296E0,9.850332960E0
1.719741099E1,3.329014480E-1,5.264209956E-2,9.842277527E0,9.848046582E0
1.719984078E1,3.376871049E-1,4.785645381E-2,9.847063065E0,9.852967767E0
1.720227052E1,3.281157911E-1,4.546362907E-2,9.835099220E0,9.840675972E0
1.720470026E1,3.233301640E-1,4.785645381E-2,9.837491989E0,9.842920363E0
1.720713005E1,3.209373355E-1,3.828516230E-2,9.837491989E0,9.842800169E0
1.720955979E1,3.209373355E-1,4.785645381E-2,9.851848602E0,9.857190872E0
1.721198953E1,3.281157911E-1,5.982056633E-2,9.851848602E0,9.857492549E0
1.721441932E1,3.233301640E-1,5.503492057E-2,9.842277527E0,9.847740764E0
1.721684906E1,3.161516786E-1,5.982056633E-2,9.839884758E0,9.845144104E0
1.721927886E1,3.233301640E-1,4.067798331E-2,9.842277527E0,9.847670994E0
1.722170860E1,3.257229924E-1,4.546362907E-2,9.851848602E0,9.857336521E0
1.722413834E1,3.137588799E-1,5.024927482E-2,9.851848602E0,9.856971670E0
1.722656813E1,3.185445070E-1,4.546362907E-2,9.842277527E0,9.847535959E0
1.722899787E1,3.161516786E-1,5.742774159E-2,9.844670296E0,9.849912845E0
1.723142761E1,3.113660514E-1,4.307080805E-2,9.832706451E0,9.837729416E0
1.723385740E1,3.281157911E-1,5.024927482E-2,9.827920914E0,9.833525027E0
1.723628714E1,3.424727321E-1,5.024927482E-2,9.842277527E0,9.848362274E0
1.723871688E1,3.376871049E-1,3.589234129E-2,9.842277527E0,9.848134227E0
1.724114667E1,3.185445070E-1,5.024927482E-2,9.839884758E0,9.845167731E0
1.724357641E1,3.161516786E-1,2.871387079E-2,9.842277527E0,9.847395762E0
1.724600615E1,3.233301640E-1,4.785645381E-2,9.844670296E0,9.850094714E0
1.724843594E1,3.137588799E-1,6.221338734E-2,9.839884758E0,9.845082386E0
1.725086568E1,3.448655605E-1,5.024927482E-2,9.839884758E0,9.846054504E0
1.725329542E1,3.424727321E-1,3.589234129E-2,9.844670296E0,9.850690791E0
1.725572521E1,3.185445070E-1,4.067798331E-2,9.837491989E0,9.842732036E0
1.725815495E1,3.161516786E-1,3.828516230E-2,9.837491989E0,9.842645288E0
1.726058474E1,3.281157911E-1,2.632104978E-2,9.830313683E0,9.835823294E0
1.726301448E1,3.185445070E-1,2.392822690E-2,9.844670296E0,9.849851593E0
1.726544422E1,3.352942765E-1,5.264209956E-2,9.839884758E0,9.845736412E0
1.726787401E1,3.185445070E-1,5.742774159E-2,9.839884758E0,9.845206986E0
1.727030375E1,3.257229924E-1,5.742774159E-2,9.839884758E0,9.845441862E0
1.727273349E1,3.376871049E-1,4.546362907E-2,9.844670296E0,9.850565098E0
1.727516328E1,3.376871049E-1,4.546362907E-2,9.849455833E0,9.855347774E0
1.727759302E1,3.281157911E-1,4.546362907E-2,9.842277527E0,9.847850214E0
1.728002276E1,3.209373355E-1,3.828516230E-2,9.842277527E0,9.847583127E0
1.728245255E1,3.281157911E-1,4.307080805E-2,9.835099220E0,9.840665208E0
1.728488229E1,3.113660514E-1,2.632104978E-2,9.844670296E0,9.849628158E0
1.728731203E1,3.089732230E-1,4.307080805E-2,9.842277527E0,9.847220240E0
1.728974182E1,3.496512175E-1,4.785645381E-2,9.839884758E0,9.846211366E0
1.729217156E1,3.376871049E-1,5.742774159E-2,9.839884758E0,9.845844940E0
1.729460130E1,3.257229924E-1,4.546362907E-2,9.842277527E0,9.847770779E0
1.729703110E1,3.281157911E-1,5.264209956E-2,9.847063065E0,9.852668784E0
1.729946084E1,3.161516786E-1,6.460621208E-2,9.847063065E0,9.852348798E0
1.730189058E1,3.137588799E-1,5.024927482E-2,9.854242325E0,9.859364149E0
1.730432037E1,3.065803945E-1,5.742774159E-2,9.842277527E0,9.847218714E0
1.730675011E1,3.257229924E-1,5.024927482E-2,9.844670296E0,9.850185465E0
1.730917985E1,3.113660514E-1,5.982056633E-2,9.851848602E0,9.856949234E0
1.731160964E1,3.329014480E-1,6.460621208E-2,9.847063065E0,9.852900504E0
1.731403938E1,3.376871049E-1,6.939185411E-2,9.847063065E0,9.853095900E0
1.731646917E1,3.376871049E-1,5.742774159E-2,9.844670296E0,9.850627582E0
1.731889891E1,3.424727321E-1,5.742774159E-2,9.847063065E0,9.853184080E0
1.732132865E1,3.496512175E-1,4.546362907E-2,9.837491989E0,9.843808793E0
1.732375839E1,3.305086195E-1,4.307080805E-2,9.837491989E0,9.843136679E0
1.732618818E1,3.281157911E-1,6.221338734E-2,9.851848602E0,9.857507360E0
1.732861792E1,3.305086195E-1,4.067798331E-2,9.851848602E0,9.857474906E0
1.733104771E1,3.137588799E-1,5.742774159E-2,9.849455833E0,9.854619363E0
1.733347745E1,3.137588799E-1,5.503492057E-2,9.847063065E0,9.852214191E0
1.733590719E1,3.209373355E-1,5.503492057E-2,9.851848602E0,9.857228338E0
1.733833698E1,3.305086195E-1,5.742774159E-2,9.844670296E0,9.850384111E0
1.734076672E1,3.233301640E-1,5.503492057E-2,9.849455833E0,9.854915091E0
1.734319646E1,3.329014480E-1,5.742774159E-2,9.856635094E0,9.862422455E0
1.734562625E1,3.544368446E-1,4.067798331E-2,9.851848602E0,9.858306196E0
1.734805599E1,3.257229924E-1,4.307080805E-2,9.844670296E0,9.850151460E0
1.735048573E1,3.209373355E-1,4.785645381E-2,9.844670296E0,9.850016459E0
1.735291552E1,3.113660514E-1,4.067798331E-2,9.837491989E0,9.842502332E0
1.735534526E1,3.185445070E-1,5.264209956E-2,9.844670296E0,9.849963199E0
1.735777500E1,3.209373355E-1,5.742774159E-2,9.849455833E0,9.854850528E0
1.736020479E1,3.257229924E-1,4.307080805E-2,9.847063065E0,9.852542898E0
1.736263453E1,3.305086195E-1,5.503492057E-2,9.854242325E0,9.859936946E0
1.736506427E1,3.376871049E-1,3.589234129E-2,9.847063065E0,9.852916920E0
1.736749406E1,3.376871049E-1,3.349951655E-2,9.837491989E0,9.843343103E0
1.736992380E1,3.233301640E-1,4.546362907E-2,9.842277527E0,9.847691925E0
1.737235354E1,3.185445070E-1,4.785645381E-2,9.837491989E0,9.842764321E0
1.737478334E1,3.233301640E-1,5.024927482E-2,9.844670296E0,9.850106630E0
1.737721308E1,3.281157911E-1,5.982056633E-2,9.847063065E0,9.852709753E0
1.737964287E1,3.161516786E-1,6.221338734E-2,9.842277527E0,9.847550422E0
1.738207261E1,3.137588799E-1,3.828516230E-2,9.839884758E0,9.844960256E0
1.738450234E1,3.281157911E-1,4.067798331E-2,9.844670296E0,9.850220703E0
1.738693208E1,3.209373355E-1,5.742774159E-2,9.856635094E0,9.862025861E0
1.738936188E1,3.257229924E-1,4.785645381E-2,9.849455833E0,9.854956414E0
1.739179162E1,3.448655605E-1,4.067798331E-2,9.861420631E0,9.867532813E0
1.739422141E1,3.281157911E-1,3.349951655E-2,9.854242325E0,9.859760341E0
1.739665115E1,3.233301640E-1,3.589234129E-2,9.847063065E0,9.852435316E0
1.739908089E1,3.281157911E-1,5.024927482E-2,9.847063065E0,9.852656290E0
1.740151068E1,3.113660514E-1,6.221338734E-2,9.847063065E0,9.852180993E0
1.740394042E1,3.185445070E-1,6.221338734E-2,9.847063065E0,9.852410472E0
1.740637016E1,3.209373355E-1,4.067798331E-2,9.844670296E0,9.849984198E0
1.740879995E1,3.448655605E-1,4.067798331E-2,9.849455833E0,9.855575436E0
1.741122969E1,3.400799036E-1,5.264209956E-2,9.859027863E0,9.865031978E0
1.741365943E1,3.257229924E-1,4.307080805E-2,9.847063065E0,9.852542898E0
1.741608922E1,3.305086195E-1,4.785645381E-2,9.844670296E0,9.850332960E0
1.741851896E1,3.185445070E-1,3.589234129E-2,9.839884758E0,9.845104921E0
1.742094870E1,3.185445070E-1,4.067798331E-2,9.844670296E0,9.849906524E0
1.742337849E1,3.209373355E-1,2.871387079E-2,9.854242325E0,9.859508966E0
1.742580823E1,3.400799036E-1,5.503492057E-2,9.844670296E0,9.850696240E0
1.742823797E1,3.424727321E-1,4.546362907E-2,9.839884758E0,9.845947723E0
1.743066776E1,3.185445070E-1,4.546362907E-2,9.842277527E0,9.847535959E0
1.743309750E1,3.209373355E-1,4.067798331E-2,9.835099220E0,9.840418291E0
1.743552724E1,3.113660514E-1,4.307080805E-2,9.837491989E0,9.842512512E0
1.743795703E1,3.137588799E-1,5.264209956E-2,9.842277527E0,9.847418075E0
1.744038677E1,3.185445070E-1,3.349951655E-2,9.851848602E0,9.857054007E0
1.744281651E1,3.089732230E-1,5.264209956E-2,9.851848602E0,9.856832987E0
1.744524630E1,3.185445070E-1,6.460621208E-2,9.854242325E0,9.859601227E0
1.744767604E1,3.017947674E-1,5.982056633E-2,9.842277527E0,9.847085127E0
1.745010578E1,3.233301640E-1,5.503492057E-2,9.844670296E0,9.850132206E0
1.745253558E1,3.376871049E-1,5.503492057E-2,9.847063065E0,9.853005248E0
1.745496531E1,3.233301640E-1,5.742774159E-2,9.844670296E0,9.850145866E0
1.745739511E1,3.161516786E-1,5.024927482E-2,9.851848602E0,9.857048126E0
1.745982484E1,3.257229924E-1,2.392822690E-2,9.851848602E0,9.857260720E0
1.746225458E1,3.281157911E-1,4.067798331E-2,9.849455833E0,9.855003546E0
1.746468438E1,3.185445070E-1,4.307080805E-2,9.847063065E0,9.852308191E0
1.746711412E1,3.209373355E-1,3.110669367E-2,9.842277527E0,9.847557835E0
1.746954386E1,3.209373355E-1,5.024927482E-2,9.849455833E0,9.854811311E0
1.747197365E1,3.329014480E-1,4.067798331E-2,9.847063065E0,9.852772659E0
1.747440339E1,3.352942765E-1,3.828516230E-2,9.844670296E0,9.850452844E0
1.747683313E1,3.281157911E-1,3.589234129E-2,9.851848602E0,9.857376381E0
1.747926287E1,3.281157911E-1,2.871387079E-2,9.839884758E0,9.845395701E0
1.748169266E1,3.281157911E-1,3.589234129E-2,9.830313683E0,9.835853564E0
1.748412240E1,3.400799036E-1,4.307080805E-2,9.847063065E0,9.853027983E0
1.748655219E1,3.305086195E-1,3.828516230E-2,9.854242325E0,9.859857681E0
1.748898193E1,3.209373355E-1,5.024927482E-2,9.847063065E0,9.852419843E0
1.749141167E1,3.185445070E-1,5.982056633E-2,9.849455833E0,9.854787127E0
1.749384146E1,3.209373355E-1,5.503492057E-2,9.842277527E0,9.847662491E0
1.749627120E1,3.352942765E-1,4.067798331E-2,9.842277527E0,9.848071073E0
1.749870094E1,3.257229924E-1,3.589234129E-2,9.835099220E0,9.840556915E0
1.750113073E1,3.257229924E-1,3.349951655E-2,9.851848602E0,9.857288601E0
1.750356047E1,3.137588799E-1,5.024927482E-2,9.851848602E0,9.856971670E0
1.750599021E1,3.113660514E-1,4.307080805E-2,9.835099220E0,9.840120964E0
1.750842000E1,3.185445070E-1,4.546362907E-2,9.839884758E0,9.845144468E0
1.751084974E1,3.329014480E-1,3.828516230E-2,9.847063065E0,9.852763071E0
1.751327948E1,3.400799036E-1,4.785645381E-2,9.859027863E0,9.865007601E0
1.751570927E1,3.305086195E-1,5.264209956E-2,9.861420631E0,9.867098054E0
1.751813901E1,3.281157911E-1,3.349951655E-2,9.849455833E0,9.854976530E0
1.752056875E1,3.209373355E-1,3.349951655E-2,9.849455833E0,9.854740139E0
1.752299854E1,3.329014480E-1,5.742774159E-2,9.842277527E0,9.848073326E0
1.752542828E1,3.376871049E-1,5.742774159E-2,9.835099220E0,9.841062300E0
1.752785802E1,3.161516786E-1,4.546362907E-2,9.835099220E0,9.840284320E0
1.753028781E1,3.065803945E-1,5.503492057E-2,9.847063065E0,9.851988194E0
1.753271755E1,3.233301640E-1,6.221338734E-2,9.839884758E0,9.845392067E0
1.753514729E1,3.329014480E-1,4.307080805E-2,9.842277527E0,9.848000070E0
1.753757709E1,3.161516786E-1,3.589234129E-2,9.847063065E0,9.852202350E0
1.754000683E1,3.161516786E-1,5.742774159E-2,9.837491989E0,9.842738362E0
1.754243656E1,3.281157911E-1,4.785645381E-2,9.859027863E0,9.864602405E0
1.754486636E1,3.233301640E-1,4.546362907E-2,9.847063065E0,9.852474833E0
1.754729610E1,3.137588799E-1,4.067798331E-2,9.847063065E0,9.852144453E0
1.754972584E1,3.161516786E-1,3.828516230E-2,9.830313683E0,9.835470743E0
1.755215563E1,3.209373355E-1,4.067798331E-2,9.842277527E0,9.847592720E0
1.755458537E1,3.305086195E-1,4.785645381E-2,9.844670296E0,9.850332960E0
1.755701511E1,3.065803945E-1,5.024927482E-2,9.844670296E0,9.849571044E0
1.755944490E1,3.257229924E-1,4.067798331E-2,9.842277527E0,9.847749849E0
1.756187464E1,3.329014480E-1,3.589234129E-2,9.842277527E0,9.847971291E0
1.756430438E1,3.305086195E-1,5.024927482E-2,9.847063065E0,9.852736266E0
1.756673417E1,3.448655605E-1,4.785645381E-2,9.842277527E0,9.848433856E0
1.756916391E1,3.400799036E-1,3.110669367E-2,9.842277527E0,9.848200286E0
1.757159370E1,3.233301640E-1,5.264209956E-2,9.859027863E0,9.864468763E0
1.757402344E1,3.185445070E-1,6.460621208E-2,9.856635094E0,9.861992696E0
1.757645318E1,3.329014480E-1,4.785645381E-2,9.849455833E0,9.855196286E0
1.757888297E1,3.352942765E-1,5.503492057E-2,9.844670296E0,9.850532185E0
1.758131271E1,3.329014480E-1,4.546362907E-2,9.832706451E0,9.838445328E0
1.758374245E1,3.209373355E-1,4.307080805E-2,9.847063065E0,9.852385846E0
1.758617219E1,3.400799036E-1,2.871387079E-2,9.847063065E0,9.852975684E0
1.758860198E1,3.352942765E-1,3.349951655E-2,9.835099220E0,9.840869938E0
1.759103172E1,3.233301640E-1,3.828516230E-2,9.842277527E0,9.847661401E0
1.759346151E1,3.329014480E-1,3.110669367E-2,9.844670296E0,9.850346402E0
1.759589125E1,3.305086195E-1,3.110669367E-2,9.839884758E0,9.845483006E0
1.759832099E1,3.065803945E-1,2.871387079E-2,9.847063065E0,9.851876320E0
